,Transaction_Amount,Account_Balance,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Age,Transaction_Distance,Is_Weekend,Transaction_Type_Bank_Transfer,Transaction_Type_Online,Transaction_Type_POS,Device_Type_Mobile,Device_Type_Tablet,Location_Mumbai,Location_New_York,Location_Sydney,Location_Tokyo,Merchant_Category_Electronics,Merchant_Category_Groceries,Merchant_Category_Restaurants,Merchant_Category_Travel,Card_Type_Discover,Card_Type_Mastercard,Card_Type_Visa,Authentication_Method_OTP,Authentication_Method_PIN,Authentication_Method_PW
43541,36.02,31303.65,0,1,5,273.21,0,175,1621.72,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
33352,12.34,94602.7,0,1,4,281.52,0,81,2456.89,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
121,119.44,18698.54,0,0,2,21.14,0,105,4487.33,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
31879,467.82,56525.14,0,0,5,327.34,4,62,1496.32,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
41676,26.73,54151.11,0,0,1,297.94,4,215,4034.55,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
3992,131.42,82059.28,0,0,2,34.08,1,144,1684.07,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
682,85.26,1322.73,1,0,14,93.99,2,190,2848.61,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1042,5.75,94073.51,0,0,11,494.04,0,121,2500.59,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
30727,431.82,66483.48,0,0,1,262.36,2,110,3054.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
10432,3.86,80467.11,0,0,12,411.75,4,16,4381.17,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1
41657,57.55,91804.94,0,0,6,213.93,0,170,1283.56,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
39813,27.05,31650.94,0,0,10,469.69,3,136,948.72,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
37764,52.82,71954.9,0,0,5,156.19,4,53,195.7,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
37117,50.02,53909.8,0,0,13,290.0,0,235,1860.12,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
30036,112.98,87192.93,0,0,1,442.14,3,204,3383.94,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
45796,213.67,79399.88,0,0,1,191.25,0,162,3067.48,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1523,184.16,5479.21,0,0,13,110.2,1,1,2561.93,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
36479,44.97,7096.77,0,0,5,242.45,4,135,2279.53,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7140,29.89,76032.55,0,0,10,314.32,2,214,1372.64,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
4920,102.28,83714.09,0,0,10,473.05,1,137,4453.91,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
17776,45.65,43643.19,0,0,11,121.2,1,52,1994.3,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0
19924,128.13,97692.45,1,0,5,202.39,2,171,3774.31,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
44029,84.92,66603.44,0,0,11,350.57,4,23,4859.72,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
35942,185.73,76118.2,0,0,7,251.92,0,96,651.61,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2025,61.0,58657.77,0,0,10,221.05,4,79,969.66,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
46945,201.26,65355.46,0,0,10,346.58,3,31,3991.79,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
31296,128.43,21351.28,0,0,12,300.43,1,73,2949.87,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
48018,17.37,54449.62,0,0,7,24.71,4,53,4333.58,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
5009,29.61,44086.02,0,0,10,33.07,3,166,2143.34,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
16864,41.79,20313.61,0,0,5,191.51,3,63,3801.05,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5723,126.1,38413.72,0,0,12,114.5,2,49,2822.22,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
30744,0.32,20244.68,0,0,7,33.35,3,24,3885.17,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
44076,94.15,84294.48,0,0,7,201.24,4,161,492.0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
35651,105.1,19076.77,0,0,9,106.23,3,35,4118.87,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
23244,105.18,45033.13,0,0,8,155.53,0,33,4224.73,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
35575,103.63,56823.86,0,0,8,28.28,4,143,4074.79,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
47376,14.44,97253.28,0,0,4,26.35,2,117,3169.63,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
23490,206.7,17275.03,0,0,12,266.51,1,172,3964.38,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
42382,239.74,1522.45,0,0,3,58.33,1,155,920.45,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
4393,129.15,67997.31,0,0,11,387.07,1,75,1210.99,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
36345,51.1,88813.1,0,0,9,109.19,2,72,3388.52,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
37571,9.56,43704.2,0,0,10,129.33,4,168,2031.2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
41513,6.34,3874.86,0,0,3,327.32,3,133,3378.79,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
12207,6.68,51744.93,0,0,3,478.19,0,123,4930.17,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
6679,20.51,63086.17,0,0,10,102.2,0,226,1934.63,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
21073,52.69,15809.83,0,0,4,362.43,3,102,4882.05,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20953,68.96,76194.44,0,0,6,48.16,2,237,735.56,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
48630,147.57,75069.27,0,0,7,210.16,4,191,1220.13,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
23709,38.36,27344.0,0,0,13,389.3,2,231,3775.3,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
10582,87.88,48226.99,1,0,13,224.92,1,4,3453.69,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
13404,43.93,23015.51,0,0,5,108.29,0,100,297.97,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
10519,5.8,79130.44,0,0,2,417.12,3,13,2704.34,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
48861,63.18,57652.92,0,0,7,212.12,3,144,2756.4,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
35300,132.85,66829.71,0,0,5,454.69,3,190,3119.13,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
15370,36.19,7826.2,0,0,14,85.38,3,162,3860.14,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37609,7.73,59390.0,0,0,1,95.83,0,72,4385.93,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
25566,38.8,84844.47,0,0,13,120.87,2,212,4520.14,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
44476,191.45,84345.22,0,0,4,75.67,1,144,1559.51,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
7107,58.41,23513.61,0,0,11,212.51,2,9,4038.37,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
47041,126.85,36817.26,0,0,13,297.67,3,104,1261.4,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
25966,127.47,53659.79,0,0,12,351.79,1,54,2902.86,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
42586,49.52,24081.14,0,0,7,88.9,1,49,977.64,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
30091,125.17,9805.05,0,0,3,67.7,0,232,4356.95,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
33830,380.85,31011.39,0,0,9,426.66,4,228,550.66,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
25082,89.68,17292.47,0,0,7,373.01,4,85,3597.09,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
27669,208.99,48856.42,0,0,14,71.09,3,77,4942.44,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
18595,6.08,85340.05,0,0,1,356.44,1,183,4684.11,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
10006,19.22,95836.43,0,1,12,146.14,2,136,82.91,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35288,27.27,77840.61,0,0,8,433.8,2,60,1743.63,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1
19983,177.23,88175.41,1,0,14,485.84,0,4,1806.39,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
7391,75.15,82324.64,0,0,4,205.81,1,222,689.3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
43174,16.28,11565.36,0,0,2,35.15,4,227,566.19,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
14055,235.61,5713.23,1,0,4,342.37,1,12,2155.54,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
37613,9.71,78567.29,0,0,13,462.44,2,141,2099.65,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
39110,349.68,76657.74,0,0,7,79.03,4,2,3787.29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
18956,331.52,92199.03,0,0,4,409.12,1,237,1901.37,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1129,35.21,86882.08,1,0,14,321.17,0,67,3966.1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
12484,274.94,82371.25,0,0,8,68.46,4,35,1338.55,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
5808,114.76,43774.83,0,0,9,265.86,4,51,137.86,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
36734,144.92,30320.56,0,0,6,441.18,2,232,2613.8,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
37310,7.22,69627.19,0,0,4,499.89,2,97,2469.69,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
45720,102.65,1744.08,0,0,7,44.18,0,79,2314.86,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
28007,36.75,58584.3,0,0,14,185.65,3,211,695.72,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
20767,56.71,90245.79,0,0,4,171.51,3,29,3183.38,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
41355,10.9,51731.33,0,0,10,78.53,3,196,2055.96,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
46751,190.31,52219.61,0,0,4,211.49,1,141,3271.56,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
41229,29.04,42752.1,0,0,3,114.49,4,207,2252.72,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
12261,196.01,30501.46,0,0,6,378.4,1,112,1803.39,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
46459,31.3,8273.78,0,0,5,229.19,3,91,20.45,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
23908,114.94,34403.44,0,0,12,179.42,3,98,4263.94,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
17557,83.46,36646.41,0,0,1,155.05,2,191,3429.97,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
18016,831.11,43231.21,0,0,13,424.0,2,228,4988.99,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
36041,5.7,59075.5,0,0,4,26.15,4,192,4479.47,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
15248,394.27,97011.84,0,0,4,328.86,1,36,3942.82,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
26718,2.46,1459.27,0,0,2,188.53,2,133,3045.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
21526,156.8,59704.81,0,0,12,435.29,2,238,1864.56,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
44565,17.24,66241.75,0,0,1,339.29,4,235,4236.66,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
7988,63.26,96682.94,0,0,6,352.7,3,86,4490.91,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
44089,6.42,9454.26,0,0,12,244.4,1,183,3318.48,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
44837,159.16,83735.44,0,0,13,61.53,0,162,4523.19,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
43491,84.39,85238.13,0,0,9,29.37,2,10,2504.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
40885,169.05,9775.94,0,0,13,111.59,3,150,681.33,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
3066,48.58,23185.47,0,0,13,126.56,3,173,4471.97,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
36740,116.14,37515.19,0,0,3,24.6,1,102,4788.9,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
4675,192.39,83062.77,0,0,1,360.64,3,188,2577.91,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
11192,24.22,78160.2,1,0,8,38.12,2,216,1988.1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
23785,203.95,39232.53,0,1,3,291.54,2,128,971.49,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0
42664,97.8,64861.51,1,0,5,164.13,2,176,3967.57,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
45045,71.9,38186.5,0,0,12,486.33,2,64,1295.67,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
38026,60.7,89816.75,0,0,9,54.67,2,198,3295.8,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
860,196.83,95836.9,1,0,6,162.36,1,213,4700.51,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
18416,218.17,46474.56,0,0,12,265.96,2,159,717.17,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
45760,3.46,59351.06,0,0,13,232.76,1,111,29.54,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
41998,28.93,6714.79,0,0,9,323.36,4,107,1110.26,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
4779,303.13,48366.04,0,0,14,95.23,2,154,2570.59,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
24766,43.19,76319.19,0,0,11,164.24,4,192,68.29,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
44668,408.8,29098.21,0,0,13,367.78,3,99,1079.34,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
11350,86.05,7580.96,0,1,10,303.61,1,216,3367.6,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
27807,38.39,23390.34,0,0,5,322.69,2,53,4767.06,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
2284,10.12,21303.04,0,0,5,194.62,1,192,1126.89,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
12812,330.64,83756.37,0,0,7,331.19,0,159,2975.87,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
32557,309.29,20365.19,1,0,12,373.47,3,235,3328.77,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
29601,348.03,17760.4,1,0,4,277.01,1,59,400.58,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
17486,193.69,79152.52,0,0,14,285.79,1,55,937.89,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
36565,0.47,91749.26,0,1,12,450.82,4,208,3768.29,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
47962,152.79,94891.89,0,0,9,87.87,3,86,3475.02,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
678,301.18,11953.23,0,0,10,98.1,0,171,2069.08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42424,17.91,81515.79,1,0,12,290.61,1,218,949.89,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
16012,137.03,41310.73,0,0,10,357.71,2,233,2480.08,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
29140,232.38,56288.8,0,0,12,463.87,0,117,4464.41,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
8775,4.35,11625.47,0,0,14,242.29,0,99,2948.04,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
13225,9.77,38320.86,0,0,9,498.15,4,162,2902.39,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
11537,225.84,87819.39,0,0,9,217.65,3,82,568.76,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
5069,78.35,45005.84,0,0,2,261.88,2,111,1485.62,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
19949,195.64,18521.4,0,0,10,268.98,2,202,4902.55,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
23409,4.56,16113.8,1,0,3,473.7,3,37,1726.71,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
33208,44.88,92064.49,0,0,7,108.86,0,55,936.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
48619,45.83,48002.61,0,0,3,81.2,0,217,781.31,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
47258,4.28,82885.92,0,0,10,39.23,3,149,4987.32,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
26523,29.75,15375.35,0,1,14,213.57,1,124,4713.12,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
37091,4.08,67352.54,1,0,1,315.69,4,150,4738.09,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
21821,279.68,6335.57,0,0,5,34.87,3,231,4707.52,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
8429,80.65,92409.09,0,0,5,226.03,1,190,4234.29,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
28209,31.98,77810.45,0,1,7,244.35,4,214,1404.02,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
858,220.54,58168.9,0,0,4,436.69,4,90,4259.61,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
33943,19.31,91252.31,0,0,8,394.36,2,81,4338.52,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
6041,180.62,55319.25,1,0,7,104.09,1,30,3789.63,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
32702,80.97,3566.92,0,0,10,36.92,0,153,3187.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
44979,167.88,35701.58,0,0,8,483.13,3,232,484.69,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
28331,277.44,34594.88,0,0,14,123.17,3,201,276.15,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
6395,87.05,10755.3,0,0,10,372.72,2,107,789.53,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
41689,27.74,52914.11,0,0,8,201.08,4,192,2233.81,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
36900,128.38,39627.89,1,0,6,220.02,2,103,4974.13,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
29409,125.34,78176.12,0,0,3,304.45,4,202,1301.22,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
19314,119.97,790.83,0,0,9,115.66,4,146,75.69,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
21516,43.31,12091.87,0,0,14,485.52,3,130,4443.59,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
42966,83.9,9248.32,0,0,11,165.28,4,74,3240.34,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
22325,233.56,27508.9,0,0,3,301.96,2,62,2451.64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13086,12.28,64635.95,0,0,2,19.8,0,44,3162.09,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
18426,134.43,57205.77,0,0,9,98.97,0,194,3464.32,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0
20248,50.15,11790.12,1,0,1,27.7,0,178,1258.28,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
17001,29.23,45612.29,0,0,9,315.19,0,63,3151.44,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
19529,11.36,69776.95,0,0,2,142.56,1,217,1182.61,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
42092,483.61,82124.39,0,0,13,191.26,3,91,621.72,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
38483,70.92,72127.49,1,0,3,116.24,0,112,1811.47,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0
37433,92.66,20329.09,0,0,9,366.96,4,83,150.61,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
48261,2.15,42955.34,0,0,1,46.36,4,135,136.2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
15412,33.02,43291.64,0,0,12,102.32,0,218,3286.06,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
28318,99.38,15663.28,0,0,8,331.33,4,22,4863.28,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
20730,193.36,51697.22,0,0,10,499.69,2,190,4600.59,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
32351,81.16,93155.33,0,0,14,170.7,3,29,127.17,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0
22724,132.48,42120.35,0,0,8,457.2,3,32,166.03,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
27327,107.88,10595.03,0,0,1,149.69,3,207,1797.58,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1099,324.85,43634.81,0,0,3,385.32,2,99,702.77,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
17750,21.69,88308.62,1,0,10,336.25,2,135,2955.7,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
39331,218.4,8161.06,0,0,1,126.86,2,233,1382.56,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1407,40.07,43407.88,0,1,7,99.17,3,70,2952.53,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
7561,75.04,38747.45,0,0,8,52.62,0,70,679.68,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
34734,114.55,79275.7,0,0,5,41.77,4,75,2778.14,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
44635,12.57,65205.8,0,0,2,50.72,2,102,3805.98,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
17508,216.09,61783.86,0,0,12,54.65,2,83,1184.12,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8602,170.61,41555.44,0,0,1,129.14,0,176,2651.12,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
24633,133.89,12035.43,0,0,14,349.67,3,178,3758.57,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
8051,60.87,82919.24,0,0,3,206.95,1,219,4579.47,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
28213,7.04,61170.46,1,0,8,110.45,0,162,4241.04,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
27782,58.58,80221.21,0,0,13,182.28,3,191,2313.41,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
24446,122.3,82198.06,0,0,1,331.33,4,99,3339.19,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
39647,32.15,75425.31,0,0,9,295.08,3,106,2362.63,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
25222,21.66,98305.7,1,0,5,23.01,2,46,1167.28,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
27538,112.84,92764.05,0,0,7,417.35,2,112,4815.87,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
36592,18.83,80716.34,0,0,11,255.94,3,63,131.59,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
49249,52.16,84015.78,0,1,12,451.42,3,88,1635.06,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
36653,14.7,95317.17,0,0,10,359.8,1,5,3647.57,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
